Freq.	V(vout)
1.19124200802731e+01	(5.58406045157193e+01dB,-1.78299732435091e+01°)
1.19398810446420e+01	(5.58386837492205e+01dB,-1.78683746792960e+01°)
1.19674053130717e+01	(5.58367549721178e+01dB,-1.79068473724740e+01°)
1.19949930314931e+01	(5.58348181545826e+01dB,-1.79453913828091e+01°)
1.20226443461734e+01	(5.58328732667059e+01dB,-1.79840067700211e+01°)
1.20503594037173e+01	(5.58309202784972e+01dB,-1.80226935934949e+01°)
1.20781383510671e+01	(5.58289591598844e+01dB,-1.80614519115164e+01°)
1.21059813355041e+01	(5.58269898807153e+01dB,-1.81002817830295e+01°)
1.21338885046491e+01	(5.58250124107560e+01dB,-1.81391832651096e+01°)
1.21618600064630e+01	(5.58230267196916e+01dB,-1.81781564156747e+01°)
1.21898959892480e+01	(5.58210327771270e+01dB,-1.82172012915761e+01°)
1.22179966016480e+01	(5.58190305525849e+01dB,-1.82563179492158e+01°)
1.22461619926498e+01	(5.58170200155086e+01dB,-1.82955064447793e+01°)
1.22743923115834e+01	(5.58150011352596e+01dB,-1.83347668338524e+01°)
1.23026877081231e+01	(5.58129738811187e+01dB,-1.83740991713703e+01°)
1.23310483322884e+01	(5.58109382222865e+01dB,-1.84135035122791e+01°)
1.23594743344444e+01	(5.58088941278830e+01dB,-1.84529799105819e+01°)
1.23879658653030e+01	(5.58068415669472e+01dB,-1.84925284202390e+01°)
1.24165230759234e+01	(5.58047805084373e+01dB,-1.85321490941652e+01°)
1.24451461177131e+01	(5.58027109212325e+01dB,-1.85718419854626e+01°)
1.24738351424287e+01	(5.58006327741301e+01dB,-1.86116071463717e+01°)
1.25025903021765e+01	(5.57985460358478e+01dB,-1.86514446285525e+01°)
1.25314117494134e+01	(5.57964506750234e+01dB,-1.86913544834140e+01°)
1.25602996369480e+01	(5.57943466602140e+01dB,-1.87313367619204e+01°)
1.25892541179409e+01	(5.57922339598969e+01dB,-1.87713915143026e+01°)
1.26182753459060e+01	(5.57901125424695e+01dB,-1.88115187902916e+01°)
1.26473634747108e+01	(5.57879823762493e+01dB,-1.88517186393055e+01°)
1.26765186585777e+01	(5.57858434294743e+01dB,-1.88919911102568e+01°)
1.27057410520847e+01	(5.57836956703023e+01dB,-1.89323362513563e+01°)
1.27350308101659e+01	(5.57815390668119e+01dB,-1.89727541105397e+01°)
1.27643880881127e+01	(5.57793735870022e+01dB,-1.90132447349394e+01°)
1.27938130415745e+01	(5.57771991987929e+01dB,-1.90538081714519e+01°)
1.28233058265595e+01	(5.57750158700245e+01dB,-1.90944444663072e+01°)
1.28528665994354e+01	(5.57728235684581e+01dB,-1.91351536650632e+01°)
1.28824955169306e+01	(5.57706222617762e+01dB,-1.91759358131746e+01°)
1.29121927361346e+01	(5.57684119175821e+01dB,-1.92167909550368e+01°)
1.29419584144991e+01	(5.57661925034005e+01dB,-1.92577191348865e+01°)
1.29717927098388e+01	(5.57639639866771e+01dB,-1.92987203962272e+01°)
1.30016957803321e+01	(5.57617263347794e+01dB,-1.93397947821581e+01°)
1.30316677845222e+01	(5.57594795149965e+01dB,-1.93809423351335e+01°)
1.30617088813176e+01	(5.57572234945389e+01dB,-1.94221630969574e+01°)
1.30918192299933e+01	(5.57549582405395e+01dB,-1.94634571091622e+01°)
1.31219989901912e+01	(5.57526837200526e+01dB,-1.95048244124806e+01°)
1.31522483219216e+01	(5.57503999000548e+01dB,-1.95462650469374e+01°)
1.31825673855633e+01	(5.57481067474456e+01dB,-1.95877790526067e+01°)
1.32129563418650e+01	(5.57458042290459e+01dB,-1.96293664681333e+01°)
1.32434153519459e+01	(5.57434923116003e+01dB,-1.96710273322995e+01°)
1.32739445772966e+01	(5.57411709617754e+01dB,-1.97127616830216e+01°)
1.33045441797801e+01	(5.57388401461610e+01dB,-1.97545695576318e+01°)
1.33352143216324e+01	(5.57364998312700e+01dB,-1.97964509927794e+01°)
1.33659551654636e+01	(5.57341499835380e+01dB,-1.98384060248077e+01°)
1.33967668742585e+01	(5.57317905693254e+01dB,-1.98804346891788e+01°)
1.34276496113778e+01	(5.57294215549144e+01dB,-1.99225370209462e+01°)
1.34586035405587e+01	(5.57270429065123e+01dB,-1.99647130542743e+01°)
1.34896288259157e+01	(5.57246545902500e+01dB,-2.00069628231498e+01°)
1.35207256319420e+01	(5.57222565721825e+01dB,-2.00492863608055e+01°)
1.35518941235095e+01	(5.57198488182888e+01dB,-2.00916836995268e+01°)
1.35831344658707e+01	(5.57174312944729e+01dB,-2.01341548713133e+01°)
1.36144468246587e+01	(5.57150039665633e+01dB,-2.01766999074962e+01°)
1.36458313658884e+01	(5.57125668003136e+01dB,-2.02193188388749e+01°)
1.36772882559577e+01	(5.57101197614021e+01dB,-2.02620116952856e+01°)
1.37088176616477e+01	(5.57076628154329e+01dB,-2.03047785062172e+01°)
1.37404197501243e+01	(5.57051959279353e+01dB,-2.03476193004731e+01°)
1.37720946889386e+01	(5.57027190643648e+01dB,-2.03905341063104e+01°)
1.38038426460280e+01	(5.57002321901023e+01dB,-2.04335229509126e+01°)
1.38356637897170e+01	(5.56977352704553e+01dB,-2.04765858613858e+01°)
1.38675582887180e+01	(5.56952282706572e+01dB,-2.05197228637061e+01°)
1.38995263121327e+01	(5.56927111558691e+01dB,-2.05629339836695e+01°)
1.39315680294522e+01	(5.56901838911776e+01dB,-2.06062192459821e+01°)
1.39636836105585e+01	(5.56876464415978e+01dB,-2.06495786746858e+01°)
1.39958732257253e+01	(5.56850987720710e+01dB,-2.06930122935827e+01°)
1.40281370456187e+01	(5.56825408474668e+01dB,-2.07365201253730e+01°)
1.40604752412983e+01	(5.56799726325826e+01dB,-2.07801021925093e+01°)
1.40928879842179e+01	(5.56773940921434e+01dB,-2.08237585161458e+01°)
1.41253754462267e+01	(5.56748051908032e+01dB,-2.08674891172749e+01°)
1.41579377995699e+01	(5.56722058931445e+01dB,-2.09112940160585e+01°)
1.41905752168901e+01	(5.56695961636780e+01dB,-2.09551732318243e+01°)
1.42232878712273e+01	(5.56669759668447e+01dB,-2.09991267835836e+01°)
1.42560759360210e+01	(5.56643452670142e+01dB,-2.10431546889349e+01°)
1.42889395851102e+01	(5.56617040284859e+01dB,-2.10872569657239e+01°)
1.43218789927346e+01	(5.56590522154898e+01dB,-2.11314336302323e+01°)
1.43548943335357e+01	(5.56563897921854e+01dB,-2.11756846984581e+01°)
1.43879857825576e+01	(5.56537167226630e+01dB,-2.12200101856840e+01°)
1.44211535152478e+01	(5.56510329709442e+01dB,-2.12644101063298e+01°)
1.44543977074584e+01	(5.56483385009812e+01dB,-2.13088844743299e+01°)
1.44877185354467e+01	(5.56456332766578e+01dB,-2.13534333024635e+01°)
1.45211161758765e+01	(5.56429172617897e+01dB,-2.13980566031577e+01°)
1.45545908058188e+01	(5.56401904201247e+01dB,-2.14427543880577e+01°)
1.45881426027526e+01	(5.56374527153428e+01dB,-2.14875266680211e+01°)
1.46217717445663e+01	(5.56347041110568e+01dB,-2.15323734528768e+01°)
1.46554784095582e+01	(5.56319445708126e+01dB,-2.15772947522302e+01°)
1.46892627764378e+01	(5.56291740580894e+01dB,-2.16222905746020e+01°)
1.47231250243263e+01	(5.56263925363002e+01dB,-2.16673609278527e+01°)
1.47570653327580e+01	(5.56235999687917e+01dB,-2.17125058189411e+01°)
1.47910838816812e+01	(5.56207963188452e+01dB,-2.17577252542534e+01°)
1.48251808514586e+01	(5.56179815496767e+01dB,-2.18030192393130e+01°)
1.48593564228691e+01	(5.56151556244373e+01dB,-2.18483877790156e+01°)
1.48936107771082e+01	(5.56123185062135e+01dB,-2.18938308771003e+01°)
1.49279440957890e+01	(5.56094701580275e+01dB,-2.19393485370997e+01°)
1.49623565609434e+01	(5.56066105428376e+01dB,-2.19849407614286e+01°)
1.49968483550228e+01	(5.56037396235385e+01dB,-2.20306075514784e+01°)
1.50314196608993e+01	(5.56008573629624e+01dB,-2.20763489083250e+01°)
1.50660706618665e+01	(5.55979637238777e+01dB,-2.21221648319156e+01°)
1.51008015416405e+01	(5.55950586689914e+01dB,-2.21680553215903e+01°)
1.51356124843611e+01	(5.55921421609475e+01dB,-2.22140203758381e+01°)
1.51705036745924e+01	(5.55892141623297e+01dB,-2.22600599922461e+01°)
1.52054752973240e+01	(5.55862746356594e+01dB,-2.23061741677814e+01°)
1.52405275379720e+01	(5.55833235433975e+01dB,-2.23523628984062e+01°)
1.52756605823798e+01	(5.55803608479447e+01dB,-2.23986261793111e+01°)
1.53108746168193e+01	(5.55773865116412e+01dB,-2.24449640047699e+01°)
1.53461698279920e+01	(5.55744004967684e+01dB,-2.24913763687054e+01°)
1.53815464030294e+01	(5.55714027655477e+01dB,-2.25378632635913e+01°)
1.54170045294946e+01	(5.55683932801422e+01dB,-2.25844246813051e+01°)
1.54525443953832e+01	(5.55653720026565e+01dB,-2.26310606130763e+01°)
1.54881661891238e+01	(5.55623388951376e+01dB,-2.26777710491019e+01°)
1.55238700995798e+01	(5.55592939195745e+01dB,-2.27245559785902e+01°)
1.55596563160498e+01	(5.55562370378995e+01dB,-2.27714153902323e+01°)
1.55955250282686e+01	(5.55531682119883e+01dB,-2.28183492717228e+01°)
1.56314764264086e+01	(5.55500874036606e+01dB,-2.28653576096603e+01°)
1.56675107010805e+01	(5.55469945746797e+01dB,-2.29124403903053e+01°)
1.57036280433345e+01	(5.55438896867547e+01dB,-2.29595975985292e+01°)
1.57398286446612e+01	(5.55407727015394e+01dB,-2.30068292186188e+01°)
1.57761126969925e+01	(5.55376435806332e+01dB,-2.30541352339407e+01°)
1.58124803927028e+01	(5.55345022855816e+01dB,-2.31015156268882e+01°)
1.58489319246101e+01	(5.55313487778773e+01dB,-2.31489703791167e+01°)
1.58854674859768e+01	(5.55281830189598e+01dB,-2.31964994713957e+01°)
1.59220872705107e+01	(5.55250049702159e+01dB,-2.32441028834644e+01°)
1.59587914723663e+01	(5.55218145929810e+01dB,-2.32917805942144e+01°)
1.59955802861457e+01	(5.55186118485389e+01dB,-2.33395325816906e+01°)
1.60324539068994e+01	(5.55153966981224e+01dB,-2.33873588230357e+01°)
1.60694125301277e+01	(5.55121691029142e+01dB,-2.34352592944890e+01°)
1.61064563517817e+01	(5.55089290240469e+01dB,-2.34832339713804e+01°)
1.61435855682638e+01	(5.55056764226035e+01dB,-2.35312828279387e+01°)
1.61808003764296e+01	(5.55024112596185e+01dB,-2.35794058379041e+01°)
1.62181009735883e+01	(5.54991334960785e+01dB,-2.36276029737167e+01°)
1.62554875575038e+01	(5.54958430929212e+01dB,-2.36758742070360e+01°)
1.62929603263962e+01	(5.54925400110378e+01dB,-2.37242195085462e+01°)
1.63305194789423e+01	(5.54892242112727e+01dB,-2.37726388480486e+01°)
1.63681652142770e+01	(5.54858956544240e+01dB,-2.38211321943136e+01°)
1.64058977319943e+01	(5.54825543012444e+01dB,-2.38696995154592e+01°)
1.64437172321483e+01	(5.54792001124410e+01dB,-2.39183407782802e+01°)
1.64816239152540e+01	(5.54758330486770e+01dB,-2.39670559488625e+01°)
1.65196179822891e+01	(5.54724530705714e+01dB,-2.40158449922479e+01°)
1.65576996346942e+01	(5.54690601386996e+01dB,-2.40647078726189e+01°)
1.65958690743745e+01	(5.54656542135944e+01dB,-2.41136445530586e+01°)
1.66341265037006e+01	(5.54622352557466e+01dB,-2.41626549959267e+01°)
1.66724721255095e+01	(5.54588032256048e+01dB,-2.42117391621417e+01°)
1.67109061431060e+01	(5.54553580835772e+01dB,-2.42608970122258e+01°)
1.67494287602633e+01	(5.54518997900306e+01dB,-2.43101285054906e+01°)
1.67880401812245e+01	(5.54484283052933e+01dB,-2.43594336001291e+01°)
1.68267406107036e+01	(5.54449435896529e+01dB,-2.44088122535928e+01°)
1.68655302538863e+01	(5.54414456033594e+01dB,-2.44582644222553e+01°)
1.69044093164315e+01	(5.54379343066242e+01dB,-2.45077900612178e+01°)
1.69433780044722e+01	(5.54344096596214e+01dB,-2.45573891252577e+01°)
1.69824365246163e+01	(5.54308716224885e+01dB,-2.46070615675869e+01°)
1.70215850839484e+01	(5.54273201553265e+01dB,-2.46568073405633e+01°)
1.70608238900301e+01	(5.54237552182009e+01dB,-2.47066263954482e+01°)
1.71001531509018e+01	(5.54201767711426e+01dB,-2.47565186830221e+01°)
1.71395730750831e+01	(5.54165847741481e+01dB,-2.48064841523434e+01°)
1.71790838715748e+01	(5.54129791871802e+01dB,-2.48565227518868e+01°)
1.72186857498589e+01	(5.54093599701685e+01dB,-2.49066344289699e+01°)
1.72583789199009e+01	(5.54057270830109e+01dB,-2.49568191298436e+01°)
1.72981635921499e+01	(5.54020804855734e+01dB,-2.50070768000699e+01°)
1.73380399775402e+01	(5.53984201376906e+01dB,-2.50574073837093e+01°)
1.73780082874926e+01	(5.53947459991673e+01dB,-2.51078108241262e+01°)
1.74180687339150e+01	(5.53910580297787e+01dB,-2.51582870633678e+01°)
1.74582215292039e+01	(5.53873561892709e+01dB,-2.52088360430159e+01°)
1.74984668862454e+01	(5.53836404373615e+01dB,-2.52594577028041e+01°)
1.75388050184165e+01	(5.53799107337411e+01dB,-2.53101519819945e+01°)
1.75792361395858e+01	(5.53761670380731e+01dB,-2.53609188188511e+01°)
1.76197604641151e+01	(5.53724093099946e+01dB,-2.54117581501121e+01°)
1.76603782068605e+01	(5.53686375091175e+01dB,-2.54626699117971e+01°)
1.77010895831730e+01	(5.53648515950287e+01dB,-2.55136540388687e+01°)
1.77418948089005e+01	(5.53610515272919e+01dB,-2.55647104652789e+01°)
1.77827941003880e+01	(5.53572372654461e+01dB,-2.56158391234881e+01°)
1.78237876744797e+01	(5.53534087690091e+01dB,-2.56670399455103e+01°)
1.78648757485193e+01	(5.53495659974758e+01dB,-2.57183128619092e+01°)
1.79060585403518e+01	(5.53457089103208e+01dB,-2.57696578022244e+01°)
1.79473362683241e+01	(5.53418374669981e+01dB,-2.58210746950627e+01°)
1.79887091512867e+01	(5.53379516269415e+01dB,-2.58725634677149e+01°)
1.80301774085945e+01	(5.53340513495668e+01dB,-2.59241240465797e+01°)
1.80717412601081e+01	(5.53301365942713e+01dB,-2.59757563569718e+01°)
1.81134009261948e+01	(5.53262073204348e+01dB,-2.60274603229274e+01°)
1.81551566277301e+01	(5.53222634874209e+01dB,-2.60792358677248e+01°)
1.81970085860986e+01	(5.53183050545771e+01dB,-2.61310829132154e+01°)
1.82389570231952e+01	(5.53143319812362e+01dB,-2.61830013802961e+01°)
1.82810021614262e+01	(5.53103442267161e+01dB,-2.62349911887639e+01°)
1.83231442237109e+01	(5.53063417503221e+01dB,-2.62870522573130e+01°)
1.83653834334822e+01	(5.53023245113460e+01dB,-2.63391845034835e+01°)
1.84077200146883e+01	(5.52982924690686e+01dB,-2.63913878438976e+01°)
1.84501541917935e+01	(5.52942455827588e+01dB,-2.64436621937319e+01°)
1.84926861897795e+01	(5.52901838116757e+01dB,-2.64960074673345e+01°)
1.85353162341469e+01	(5.52861071150691e+01dB,-2.65484235778874e+01°)
1.85780445509157e+01	(5.52820154521794e+01dB,-2.66009104372158e+01°)
1.86208713666274e+01	(5.52779087822400e+01dB,-2.66534679563529e+01°)
1.86637969083454e+01	(5.52737870644767e+01dB,-2.67060960450170e+01°)
1.87068214036567e+01	(5.52696502581097e+01dB,-2.67587946118920e+01°)
1.87499450806729e+01	(5.52654983223536e+01dB,-2.68115635643880e+01°)
1.87931681680314e+01	(5.52613312164180e+01dB,-2.68644028090181e+01°)
1.88364908948967e+01	(5.52571488995098e+01dB,-2.69173122507310e+01°)
1.88799134909617e+01	(5.52529513308324e+01dB,-2.69702917938594e+01°)
1.89234361864485e+01	(5.52487384695876e+01dB,-2.70233413413075e+01°)
1.89670592121102e+01	(5.52445102749758e+01dB,-2.70764607948350e+01°)
1.90107827992317e+01	(5.52402667061976e+01dB,-2.71296500552928e+01°)
1.90546071796312e+01	(5.52360077224535e+01dB,-2.71829090217627e+01°)
1.90985325856611e+01	(5.52317332829464e+01dB,-2.72362375930304e+01°)
1.91425592502096e+01	(5.52274433468810e+01dB,-2.72896356661089e+01°)
1.91866874067016e+01	(5.52231378734653e+01dB,-2.73431031369486e+01°)
1.92309172891003e+01	(5.52188168219119e+01dB,-2.73966399006257e+01°)
1.92752491319080e+01	(5.52144801514374e+01dB,-2.74502458506734e+01°)
1.93196831701679e+01	(5.52101278212661e+01dB,-2.75039208798412e+01°)
1.93642196394647e+01	(5.52057597906271e+01dB,-2.75576648793789e+01°)
1.94088587759265e+01	(5.52013760187586e+01dB,-2.76114777396524e+01°)
1.94536008162253e+01	(5.51969764649069e+01dB,-2.76653593495710e+01°)
1.94984459975791e+01	(5.51925610883281e+01dB,-2.77193095970124e+01°)
1.95433945577526e+01	(5.51881298482885e+01dB,-2.77733283687743e+01°)
1.95884467350586e+01	(5.51836827040659e+01dB,-2.78274155503814e+01°)
1.96336027683591e+01	(5.51792196149506e+01dB,-2.78815710259397e+01°)
1.96788628970671e+01	(5.51747405402458e+01dB,-2.79357946789916e+01°)
1.97242273611472e+01	(5.51702454392692e+01dB,-2.79900863912295e+01°)
1.97696964011172e+01	(5.51657342713531e+01dB,-2.80444460436349e+01°)
1.98152702580496e+01	(5.51612069958465e+01dB,-2.80988735155249e+01°)
1.98609491735723e+01	(5.51566635721150e+01dB,-2.81533686856452e+01°)
1.99067333898705e+01	(5.51521039595424e+01dB,-2.82079314310735e+01°)
1.99526231496874e+01	(5.51475281175310e+01dB,-2.82625616277881e+01°)
1.99986186963261e+01	(5.51429360055034e+01dB,-2.83172591506189e+01°)
2.00447202736502e+01	(5.51383275829027e+01dB,-2.83720238733888e+01°)
2.00909281260859e+01	(5.51337028091940e+01dB,-2.84268556683393e+01°)
2.01372424986225e+01	(5.51290616438650e+01dB,-2.84817544067973e+01°)
2.01836636368142e+01	(5.51244040464271e+01dB,-2.85367199586475e+01°)
2.02301917867813e+01	(5.51197299764170e+01dB,-2.85917521928558e+01°)
2.02768271952114e+01	(5.51150393933959e+01dB,-2.86468509770391e+01°)
2.03235701093608e+01	(5.51103322569529e+01dB,-2.87020161776057e+01°)
2.03704207770558e+01	(5.51056085267041e+01dB,-2.87572476597071e+01°)
2.04173794466939e+01	(5.51008681622945e+01dB,-2.88125452873786e+01°)
2.04644463672453e+01	(5.50961111233985e+01dB,-2.88679089232526e+01°)
2.05116217882542e+01	(5.50913373697217e+01dB,-2.89233384291275e+01°)
2.05589059598400e+01	(5.50865468610010e+01dB,-2.89788336652541e+01°)
2.06062991326986e+01	(5.50817395570056e+01dB,-2.90343944907128e+01°)
2.06538015581038e+01	(5.50769154175391e+01dB,-2.90900207634621e+01°)
2.07014134879090e+01	(5.50720744024394e+01dB,-2.91457123402393e+01°)
2.07491351745476e+01	(5.50672164715805e+01dB,-2.92014690763721e+01°)
2.07969668710355e+01	(5.50623415848724e+01dB,-2.92572908263464e+01°)
2.08449088309714e+01	(5.50574497022639e+01dB,-2.93131774429483e+01°)
2.08929613085389e+01	(5.50525407837418e+01dB,-2.93691287781687e+01°)
2.09411245585075e+01	(5.50476147893330e+01dB,-2.94251446826303e+01°)
2.09893988362338e+01	(5.50426716791054e+01dB,-2.94812250053956e+01°)
2.10377843976633e+01	(5.50377114131687e+01dB,-2.95373695949187e+01°)
2.10862814993314e+01	(5.50327339516755e+01dB,-2.95935782978063e+01°)
2.11348903983650e+01	(5.50277392548227e+01dB,-2.96498509599122e+01°)
2.11836113524835e+01	(5.50227272828518e+01dB,-2.97061874257166e+01°)
2.12324446200007e+01	(5.50176979960509e+01dB,-2.97625875382781e+01°)
2.12813904598256e+01	(5.50126513547552e+01dB,-2.98190511397097e+01°)
2.13304491314643e+01	(5.50075873193473e+01dB,-2.98755780706531e+01°)
2.13796208950208e+01	(5.50025058502606e+01dB,-2.99321681707072e+01°)
2.14289060111991e+01	(5.49974069079776e+01dB,-2.99888212780468e+01°)
2.14783047413038e+01	(5.49922904530327e+01dB,-3.00455372298021e+01°)
2.15278173472422e+01	(5.49871564460129e+01dB,-3.01023158617255e+01°)
2.15774440915251e+01	(5.49820048475586e+01dB,-3.01591570084288e+01°)
2.16271852372687e+01	(5.49768356183650e+01dB,-3.02160605031920e+01°)
2.16770410481954e+01	(5.49716487191828e+01dB,-3.02730261782972e+01°)
2.17270117886359e+01	(5.49664441108198e+01dB,-3.03300538644083e+01°)
2.17770977235300e+01	(5.49612217541415e+01dB,-3.03871433912370e+01°)
2.18272991184285e+01	(5.49559816100724e+01dB,-3.04442945871152e+01°)
2.18776162394940e+01	(5.49507236395974e+01dB,-3.05015072792319e+01°)
2.19280493535029e+01	(5.49454478037619e+01dB,-3.05587812934897e+01°)
2.19785987278467e+01	(5.49401540636744e+01dB,-3.06161164546490e+01°)
2.20292646305330e+01	(5.49348423805065e+01dB,-3.06735125859933e+01°)
2.20800473301874e+01	(5.49295127154935e+01dB,-3.07309695098534e+01°)
2.21309470960548e+01	(5.49241650299374e+01dB,-3.07884870470832e+01°)
2.21819641980006e+01	(5.49187992852064e+01dB,-3.08460650175368e+01°)
2.22330989065124e+01	(5.49134154427363e+01dB,-3.09037032396868e+01°)
2.22843514927014e+01	(5.49080134640324e+01dB,-3.09614015306246e+01°)
2.23357222283037e+01	(5.49025933106693e+01dB,-3.10191597063938e+01°)
2.23872113856818e+01	(5.48971549442931e+01dB,-3.10769775819439e+01°)
2.24388192378261e+01	(5.48916983266218e+01dB,-3.11348549706526e+01°)
2.24905460583562e+01	(5.48862234194475e+01dB,-3.11927916848034e+01°)
2.25423921215227e+01	(5.48807301846360e+01dB,-3.12507875355391e+01°)
2.25943577022082e+01	(5.48752185841291e+01dB,-3.13088423326218e+01°)
2.26464430759290e+01	(5.48696885799455e+01dB,-3.13669558847689e+01°)
2.26986485188366e+01	(5.48641401341812e+01dB,-3.14251279991768e+01°)
2.27509743077191e+01	(5.48585732090115e+01dB,-3.14833584820451e+01°)
2.28034207200025e+01	(5.48529877666918e+01dB,-3.15416471382435e+01°)
2.28559880337527e+01	(5.48473837695591e+01dB,-3.15999937713608e+01°)
2.29086765276761e+01	(5.48417611800319e+01dB,-3.16583981839917e+01°)
2.29614864811220e+01	(5.48361199606126e+01dB,-3.17168601771170e+01°)
2.30144181740834e+01	(5.48304600738889e+01dB,-3.17753795507729e+01°)
2.30674718871990e+01	(5.48247814825333e+01dB,-3.18339561037169e+01°)
2.31206479017543e+01	(5.48190841493057e+01dB,-3.18925896335254e+01°)
2.31739464996831e+01	(5.48133680370541e+01dB,-3.19512799362129e+01°)
2.32273679635694e+01	(5.48076331087153e+01dB,-3.20100268071383e+01°)
2.32809125766484e+01	(5.48018793273169e+01dB,-3.20688300398145e+01°)
2.33345806228083e+01	(5.47961066559776e+01dB,-3.21276894270064e+01°)
2.33883723865918e+01	(5.47903150579089e+01dB,-3.21866047600169e+01°)
2.34422881531975e+01	(5.47845044964162e+01dB,-3.22455758291634e+01°)
2.34963282084814e+01	(5.47786749348993e+01dB,-3.23046024231623e+01°)
2.35504928389584e+01	(5.47728263368546e+01dB,-3.23636843297479e+01°)
2.36047823318040e+01	(5.47669586658754e+01dB,-3.24228213354834e+01°)
2.36591969748558e+01	(5.47610718856534e+01dB,-3.24820132255715e+01°)
2.37137370566148e+01	(5.47551659599797e+01dB,-3.25412597841917e+01°)
2.37684028662470e+01	(5.47492408527463e+01dB,-3.26005607940692e+01°)
2.38231946935852e+01	(5.47432965279465e+01dB,-3.26599160368146e+01°)
2.38781128291300e+01	(5.47373329496771e+01dB,-3.27193252929686e+01°)
2.39331575640521e+01	(5.47313500821385e+01dB,-3.27787883415311e+01°)
2.39883291901931e+01	(5.47253478896367e+01dB,-3.28383049606754e+01°)
2.40436280000676e+01	(5.47193263365836e+01dB,-3.28978749271790e+01°)
2.40990542868642e+01	(5.47132853874992e+01dB,-3.29574980166649e+01°)
2.41546083444476e+01	(5.47072250070117e+01dB,-3.30171740035050e+01°)
2.42102904673600e+01	(5.47011451598595e+01dB,-3.30769026608264e+01°)
2.42661009508224e+01	(5.46950458108915e+01dB,-3.31366837606772e+01°)
2.43220400907364e+01	(5.46889269250695e+01dB,-3.31965170738389e+01°)
2.43781081836857e+01	(5.46827884674676e+01dB,-3.32564023699954e+01°)
2.44343055269379e+01	(5.46766304032749e+01dB,-3.33163394175448e+01°)
2.44906324184457e+01	(5.46704526977959e+01dB,-3.33763279836257e+01°)
2.45470891568485e+01	(5.46642553164519e+01dB,-3.34363678344282e+01°)
2.46036760414745e+01	(5.46580382247821e+01dB,-3.34964587346262e+01°)
2.46603933723416e+01	(5.46518013884445e+01dB,-3.35566004480689e+01°)
2.47172414501595e+01	(5.46455447732174e+01dB,-3.36167927372372e+01°)
2.47742205763310e+01	(5.46392683450005e+01dB,-3.36770353633873e+01°)
2.48313310529539e+01	(5.46329720698155e+01dB,-3.37373280867225e+01°)
2.48885731828221e+01	(5.46266559138081e+01dB,-3.37976706662745e+01°)
2.49459472694277e+01	(5.46203198432486e+01dB,-3.38580628597881e+01°)
2.50034536169625e+01	(5.46139638245332e+01dB,-3.39185044239381e+01°)
2.50610925303193e+01	(5.46075878241850e+01dB,-3.39789951142138e+01°)
2.51188643150939e+01	(5.46011918088553e+01dB,-3.40395346849922e+01°)
2.51767692775867e+01	(5.45947757453248e+01dB,-3.41001228894232e+01°)
2.52348077248039e+01	(5.45883396005043e+01dB,-3.41607594794549e+01°)
2.52929799644596e+01	(5.45818833414363e+01dB,-3.42214442060285e+01°)
2.53512863049772e+01	(5.45754069352962e+01dB,-3.42821768188904e+01°)
2.54097270554912e+01	(5.45689103493930e+01dB,-3.43429570665002e+01°)
2.54683025258485e+01	(5.45623935511707e+01dB,-3.44037846965342e+01°)
2.55270130266106e+01	(5.45558565082094e+01dB,-3.44646594550788e+01°)
2.55858588690546e+01	(5.45492991882261e+01dB,-3.45255810874438e+01°)
2.56448403651753e+01	(5.45427215590766e+01dB,-3.45865493375227e+01°)
2.57039578276867e+01	(5.45361235887559e+01dB,-3.46475639483910e+01°)
2.57632115700238e+01	(5.45295052453996e+01dB,-3.47086246617635e+01°)
2.58226019063440e+01	(5.45228664972848e+01dB,-3.47697312183065e+01°)
2.58821291515290e+01	(5.45162073128319e+01dB,-3.48308833575451e+01°)
2.59417936211862e+01	(5.45095276606044e+01dB,-3.48920808180130e+01°)
2.60015956316508e+01	(5.45028275093117e+01dB,-3.49533233369664e+01°)
2.60615354999870e+01	(5.44961068278089e+01dB,-3.50146106507483e+01°)
2.61216135439901e+01	(5.44893655850983e+01dB,-3.50759424942905e+01°)
2.61818300821879e+01	(5.44826037503308e+01dB,-3.51373186017861e+01°)
2.62421854338425e+01	(5.44758212928063e+01dB,-3.51987387061432e+01°)
2.63026799189518e+01	(5.44690181819760e+01dB,-3.52602025392291e+01°)
2.63633138582518e+01	(5.44621943874419e+01dB,-3.53217098317315e+01°)
2.64240875732175e+01	(5.44553498789590e+01dB,-3.53832603133995e+01°)
2.64850013860650e+01	(5.44484846264368e+01dB,-3.54448537128822e+01°)
2.65460556197534e+01	(5.44415985999387e+01dB,-3.55064897575902e+01°)
2.66072505979861e+01	(5.44346917696849e+01dB,-3.55681681741271e+01°)
2.66685866452128e+01	(5.44277641060521e+01dB,-3.56298886878676e+01°)
2.67300640866311e+01	(5.44208155795755e+01dB,-3.56916510230788e+01°)
2.67916832481883e+01	(5.44138461609494e+01dB,-3.57534549031411e+01°)
2.68534444565830e+01	(5.44068558210287e+01dB,-3.58153000502883e+01°)
2.69153480392671e+01	(5.43998445308290e+01dB,-3.58771861857334e+01°)
2.69773943244472e+01	(5.43928122615292e+01dB,-3.59391130295537e+01°)
2.70395836410864e+01	(5.43857589844708e+01dB,-3.60010803009816e+01°)
2.71019163189064e+01	(5.43786846711606e+01dB,-3.60630877180977e+01°)
