"TIME","CH2","CH3","CH4"
5.308e-03,0.116,0.0004,0.86
5.312e-03,0.124,0.0008,0.88
5.316e-03,0.108,0.0012,0.86
5.320e-03,0.112,0.0012,0.88
5.324e-03,0.12,0.0008,0.88
5.328e-03,0.108,0.0004,0.92
5.332e-03,0.124,0.0008,0.92
5.336e-03,0.12,0.0012,0.94
5.340e-03,0.112,0.0008,0.9
5.344e-03,0.112,0.0014,0.92
5.348e-03,0.108,0.001,0.88
5.352e-03,0.116,0.0008,0.88
5.356e-03,0.116,0.0008,0.82
5.360e-03,0.12,-2.84217e-18,0.88
5.364e-03,0.116,0.0006,0.9
5.368e-03,0.124,0.0014,0.92
5.372e-03,0.124,0.0016,0.86
5.376e-03,0.12,0.0008,0.84
5.380e-03,0.112,0.0008,0.84
5.384e-03,0.12,0.0006,0.94
5.388e-03,0.132,-2.84217e-18,0.82
5.392e-03,0.12,0.0004,0.88
5.396e-03,0.12,0.0012,0.86
5.400e-03,0.116,0.0004,0.9
5.404e-03,0.116,0.0008,0.88
5.408e-03,0.116,0.001,0.82
5.412e-03,0.124,0.0012,0.82
5.416e-03,0.124,0.0002,0.86
5.420e-03,0.12,0.001,0.9
5.424e-03,0.116,0.0016,0.86
5.428e-03,0.116,0.001,0.9
5.432e-03,0.116,0.0012,0.92
5.436e-03,0.12,0.0016,0.88
5.440e-03,0.116,0.0002,0.84
5.444e-03,0.112,0.0006,0.86
5.448e-03,0.108,0.0004,0.9
5.452e-03,0.112,0.001,0.9
5.456e-03,0.116,0.0008,0.84
5.460e-03,0.116,0.0008,0.88
5.464e-03,0.116,0.0012,0.9
5.468e-03,0.124,0.0006,0.88
5.472e-03,0.12,0.0006,0.86
5.476e-03,0.124,-2.84217e-18,0.9
5.480e-03,0.128,0.0004,0.9
5.484e-03,0.128,0.0002,0.9
5.488e-03,0.116,0.0008,0.88
5.492e-03,0.112,0.002,0.9
5.496e-03,0.116,0.0012,0.92
5.500e-03,0.108,0.0012,0.84
5.504e-03,0.12,0.0006,0.88
5.508e-03,0.12,0.0008,0.86
5.512e-03,0.12,0.0008,0.88
5.516e-03,0.116,-0.0002,0.86
5.520e-03,0.124,0.0008,0.92
5.524e-03,0.116,0.0006,0.86
5.528e-03,0.128,0.0006,0.8
5.532e-03,0.12,0.0008,0.84
5.536e-03,0.112,-2.84217e-18,0.92
5.540e-03,0.112,0.001,0.9
5.544e-03,0.116,0.0008,0.88
5.548e-03,0.12,0.0006,0.9
5.552e-03,0.124,0.0008,0.92
5.556e-03,0.116,0.0008,0.86
5.560e-03,0.12,0.0012,0.84
5.564e-03,0.116,0.0012,0.88
5.568e-03,0.12,0.0006,0.9
5.572e-03,0.116,0.0004,0.88
5.576e-03,0.128,-2.84217e-18,0.84
5.580e-03,0.124,0.0002,0.9
5.584e-03,0.108,0.0006,0.84
5.588e-03,0.12,0.0018,0.88
5.592e-03,0.112,0.0006,0.88
5.596e-03,0.12,0.0012,0.84
5.600e-03,0.12,0.0012,0.94
5.604e-03,0.112,0.0014,0.9
5.608e-03,0.124,0.0008,0.88
5.612e-03,0.116,0.0004,0.9
5.616e-03,0.12,0.0008,0.9
5.620e-03,0.12,0.0012,0.9
5.624e-03,0.116,0.0012,0.96
5.628e-03,0.128,0.0014,0.86
5.632e-03,0.12,0.0026,0.84
5.636e-03,0.116,0.0034,0.92
5.640e-03,0.116,0.0044,0.88
5.644e-03,0.116,0.0056,0.84
5.648e-03,0.12,0.0058,0.88
5.652e-03,0.116,0.006,0.84
5.656e-03,0.12,0.0036,0.84
5.660e-03,0.112,0.003,0.88
5.664e-03,0.116,0.0024,0.92
5.668e-03,0.124,0.0018,0.84
5.672e-03,0.116,0.0014,0.9
5.676e-03,0.116,0.0008,0.9
5.680e-03,0.124,0.001,0.88
5.684e-03,0.124,0.0016,0.84
5.688e-03,0.12,0.0012,0.94
5.692e-03,0.12,0.001,0.88
5.696e-03,0.124,0.001,0.9
5.700e-03,0.124,0.0008,0.88
5.704e-03,0.112,0.0014,0.84
5.708e-03,0.124,0.0006,0.82
5.712e-03,0.12,0.0006,0.92
5.716e-03,0.116,0.0006,0.88
5.720e-03,0.124,0.0016,0.82
5.724e-03,0.124,0.0012,0.86
5.728e-03,0.132,0.0004,0.84
5.732e-03,0.12,0.0006,0.86
5.736e-03,0.116,0.001,0.84
5.740e-03,0.12,0.001,0.86
5.744e-03,0.124,0.0008,0.82
5.748e-03,0.124,0.0006,0.88
5.752e-03,0.12,0.0004,0.84
5.756e-03,0.128,0.0006,0.88
5.760e-03,0.124,0.0008,0.82
5.764e-03,0.124,0.0014,0.9
5.768e-03,0.124,-2.84217e-18,0.92
5.772e-03,0.124,0.0006,0.8
5.776e-03,0.116,0.0008,0.9
5.780e-03,0.12,0.0012,0.86
5.784e-03,0.124,0.0006,0.86
5.788e-03,0.128,0.0006,0.9
5.792e-03,0.124,0.0012,0.88
5.796e-03,0.124,0.0014,0.86
5.800e-03,0.124,0.0012,0.84
5.804e-03,0.124,0.0008,0.86
5.808e-03,0.124,0.0012,0.84
5.812e-03,0.124,0.0008,0.9
5.816e-03,0.132,0.0008,0.86
5.820e-03,0.12,0.0006,0.88
5.824e-03,0.124,0.001,0.86
5.828e-03,0.132,0.0004,0.9
5.832e-03,0.124,0.0004,0.8
5.836e-03,0.124,0.0006,0.92
5.840e-03,0.12,0.0006,0.88
5.844e-03,0.12,0.0014,0.88
5.848e-03,0.116,0.001,0.86
5.852e-03,0.124,0.0004,0.8
5.856e-03,0.132,0.0016,0.82
5.860e-03,0.132,0.0006,0.84
5.864e-03,0.124,0.0008,0.88
5.868e-03,0.124,0.0004,0.88
5.872e-03,0.128,0.001,0.9
5.876e-03,0.128,0.0006,0.84
5.880e-03,0.116,0.0006,0.86
5.884e-03,0.124,0.0008,0.88
5.888e-03,0.116,0.0016,0.9
5.892e-03,0.128,0.0004,0.86
5.896e-03,0.124,0.0002,0.88
5.900e-03,0.128,0.0006,0.88
5.904e-03,0.124,0.0016,0.86
5.908e-03,0.132,0.0008,0.84
5.912e-03,0.14,0.0002,0.88
5.916e-03,0.128,0.0012,0.86
5.920e-03,0.128,0.0008,0.88
5.924e-03,0.128,0.0008,0.92
5.928e-03,0.124,0.0006,0.84
5.932e-03,0.132,0.0004,0.88
5.936e-03,0.128,0.0006,0.9
5.940e-03,0.132,-2.84217e-18,0.88
5.944e-03,0.132,0.0008,0.88
5.948e-03,0.128,0.0004,0.88
5.952e-03,0.124,0.0002,0.82
5.956e-03,0.12,0.001,0.88
5.960e-03,0.128,0.0016,0.82
5.964e-03,0.132,0.0008,0.9
5.968e-03,0.124,0.001,0.9
5.972e-03,0.124,0.0002,0.84
5.976e-03,0.128,0.001,0.88
5.980e-03,0.128,0.0006,0.92
5.984e-03,0.132,0.0018,0.84
5.988e-03,0.124,0.0006,0.86
5.992e-03,0.124,0.0012,0.9
5.996e-03,0.124,-0.0002,0.94
6.000e-03,0.124,0.0012,0.88
6.004e-03,0.128,0.0006,0.9
6.008e-03,0.132,0.0014,0.84
6.012e-03,0.136,0.0008,0.84
6.016e-03,0.128,0.0008,0.9
6.020e-03,0.128,0.0014,0.88
6.024e-03,0.124,0.0008,0.82
6.028e-03,0.124,0.001,0.86
6.032e-03,0.128,0.0004,0.9
6.036e-03,0.128,0.0004,0.82
6.040e-03,0.128,0.0012,0.84
6.044e-03,0.124,0.0002,0.86
6.048e-03,0.124,0.0004,0.86
6.052e-03,0.128,0.0002,0.8
6.056e-03,0.132,0.0006,0.88
6.060e-03,0.136,0.001,0.88
6.064e-03,0.124,0.0006,0.9
6.068e-03,0.132,0.0008,0.86
6.072e-03,0.128,0.0012,0.88
6.076e-03,0.132,0.0008,0.84
6.080e-03,0.132,0.0012,0.8
6.084e-03,0.128,0.0002,0.84
6.088e-03,0.124,0.0002,0.86
6.092e-03,0.124,0.0002,0.94
6.096e-03,0.132,0.0002,0.88
6.100e-03,0.124,0.0012,0.92
6.104e-03,0.132,0.0006,0.88
6.108e-03,0.116,0.0002,0.82
6.112e-03,0.132,0.0004,0.86
6.116e-03,0.132,0.0006,0.9
6.120e-03,0.124,0.0012,0.88
6.124e-03,0.128,0.0008,0.84
6.128e-03,0.12,0.0012,0.88
6.132e-03,0.124,0.0006,0.9
6.136e-03,0.132,0.0012,0.86
6.140e-03,0.132,0.0006,0.84
6.144e-03,0.144,0.001,0.86
6.148e-03,0.128,0.0012,0.82
6.152e-03,0.124,0.0012,0.92
6.156e-03,0.12,0.0008,0.78
6.160e-03,0.128,0.0008,0.92
6.164e-03,0.132,0.001,0.84
6.168e-03,0.128,0.0006,0.86
6.172e-03,0.132,0.0002,0.84
6.176e-03,0.14,0.0006,0.84
6.180e-03,0.14,0.0008,0.86
6.184e-03,0.12,-0.0002,0.88
6.188e-03,0.124,0.0008,0.94
6.192e-03,0.136,0.0008,0.92
6.196e-03,0.132,0.0012,0.86
6.200e-03,0.132,0.0016,0.88
6.204e-03,0.128,0.0008,0.86
6.208e-03,0.128,-2.84217e-18,0.92
6.212e-03,0.124,0.0008,0.88
6.216e-03,0.124,0.0014,0.94
6.220e-03,0.128,0.0012,0.88
6.224e-03,0.132,0.0008,0.84
6.228e-03,0.132,0.0014,0.88
6.232e-03,0.144,-2.84217e-18,0.9
6.236e-03,0.128,0.0006,0.9
6.240e-03,0.136,0.001,0.84
6.244e-03,0.124,0.0002,0.82
6.248e-03,0.132,0.0012,0.88
6.252e-03,0.128,-2.84217e-18,0.9
6.256e-03,0.128,0.0008,0.88
6.260e-03,0.132,0.0008,0.9
6.264e-03,0.136,-0.0004,0.84
6.268e-03,0.136,0.0006,0.9
6.272e-03,0.136,0.0008,0.9
6.276e-03,0.14,0.0004,0.82
6.280e-03,0.132,0.0002,0.84
6.284e-03,0.128,0.0008,0.88
6.288e-03,0.132,0.001,0.88
6.292e-03,0.132,0.001,0.88
6.296e-03,0.132,0.001,0.84
6.300e-03,0.136,0.0008,0.78
6.304e-03,0.136,0.0002,0.88
6.308e-03,0.128,0.0014,0.84
6.312e-03,0.136,0.0012,0.88
6.316e-03,0.132,0.0008,0.94
6.320e-03,0.14,0.0008,0.9
6.324e-03,0.136,0.0006,0.84
6.328e-03,0.136,0.0004,0.96
6.332e-03,0.132,0.0004,0.86
6.336e-03,0.128,0.0006,0.88
6.340e-03,0.136,0.0008,0.9
6.344e-03,0.128,0.001,0.9
6.348e-03,0.132,0.0006,0.9
6.352e-03,0.144,0.0014,0.88
6.356e-03,0.128,0.0002,0.84
6.360e-03,0.128,0.0008,0.86
6.364e-03,0.136,0.0004,0.88
6.368e-03,0.136,0.0016,0.94
6.372e-03,0.128,-2.84217e-18,0.82
6.376e-03,0.132,0.001,0.82
6.380e-03,0.14,0.0008,0.88
6.384e-03,0.124,0.0006,0.9
6.388e-03,0.128,0.0006,0.9
6.392e-03,0.128,0.0006,0.84
6.396e-03,0.136,0.0002,0.96
6.400e-03,0.132,0.0002,0.88
6.404e-03,0.132,0.0006,0.86
6.408e-03,0.128,0.0004,0.84
6.412e-03,0.124,0.0008,0.92
6.416e-03,0.136,0.0006,0.82
6.420e-03,0.136,0.0006,0.82
6.424e-03,0.132,0.0006,0.8
6.428e-03,0.132,0.0012,0.88
6.432e-03,0.132,0.0008,0.88
6.436e-03,0.124,0.0002,0.88
6.440e-03,0.14,-2.84217e-18,0.84
6.444e-03,0.132,0.0006,0.9
6.448e-03,0.128,0.001,0.9
6.452e-03,0.124,0.0004,0.88
6.456e-03,0.124,0.0006,0.9
6.460e-03,0.14,0.0014,0.88
6.464e-03,0.124,0.0004,0.88
6.468e-03,0.132,0.0006,0.88
6.472e-03,0.136,0.0008,0.82
6.476e-03,0.132,0.0004,0.88
6.480e-03,0.136,0.0006,0.84
6.484e-03,0.132,0.0014,0.84
6.488e-03,0.144,0.0002,0.88
6.492e-03,0.14,0.0012,0.9
6.496e-03,0.132,0.0008,0.92
6.500e-03,0.128,-0.0004,0.86
6.504e-03,0.128,0.0004,0.84
6.508e-03,0.128,0.001,0.86
6.512e-03,0.136,0.0012,0.9
6.516e-03,0.132,0.0008,0.86
6.520e-03,0.14,0.0004,0.9
6.524e-03,0.136,0.0012,0.86
6.528e-03,0.132,0.0006,0.86
6.532e-03,0.148,0.0008,0.86
6.536e-03,0.132,0.0008,0.9
6.540e-03,0.14,0.0016,0.94
6.544e-03,0.132,0.0008,0.84
6.548e-03,0.132,0.0006,0.84
6.552e-03,0.144,0.0006,0.86
6.556e-03,0.14,0.0014,0.86
6.560e-03,0.132,0.001,0.9
6.564e-03,0.14,0.001,0.86
6.568e-03,0.132,0.0006,0.96
6.572e-03,0.136,0.0006,0.86
6.576e-03,0.14,0.0008,0.86
6.580e-03,0.132,0.0008,0.88
6.584e-03,0.136,0.0012,0.86
6.588e-03,0.14,0.0008,0.88
6.592e-03,0.144,0.0002,0.88
6.596e-03,0.136,0.0008,0.84
6.600e-03,0.144,0.0002,0.86
6.604e-03,0.132,0.0002,0.86
6.608e-03,0.132,0.0008,0.84
6.612e-03,0.14,0.0014,0.9
6.616e-03,0.144,0.0006,0.84
6.620e-03,0.136,0.0012,0.88
6.624e-03,0.136,0.0008,0.84
6.628e-03,0.14,0.0012,0.86
6.632e-03,0.136,0.0006,0.84
6.636e-03,0.14,0.0012,0.86
6.640e-03,0.128,0.0016,0.88
6.644e-03,0.144,0.001,0.84
6.648e-03,0.144,0.0008,0.84
6.652e-03,0.144,0.001,0.88
6.656e-03,0.128,0.0018,0.84
6.660e-03,0.144,0.0012,0.86
6.664e-03,0.144,0.0014,0.88
6.668e-03,0.148,0.0012,0.86
6.672e-03,0.132,0.0006,0.9
6.676e-03,0.14,0.0006,0.92
6.680e-03,0.14,0.0008,0.9
6.684e-03,0.148,0.0006,0.92
6.688e-03,0.136,0.0006,0.88
6.692e-03,0.148,0.0006,0.94
6.696e-03,0.144,0.0006,0.88
6.700e-03,0.152,0.0008,0.88
6.704e-03,0.14,0.0006,0.82
6.708e-03,0.144,0.0016,0.82
6.712e-03,0.136,0.0008,0.9
6.716e-03,0.132,0.0012,0.9
6.720e-03,0.14,0.0006,0.92
6.724e-03,0.144,0.0004,0.88
6.728e-03,0.148,0.0014,0.82
6.732e-03,0.144,0.0008,0.88
6.736e-03,0.136,0.0006,0.86
6.740e-03,0.144,0.0008,0.86
6.744e-03,0.136,0.0012,0.88
6.748e-03,0.136,0.0006,0.9
6.752e-03,0.144,0.0006,0.86
6.756e-03,0.14,0.0012,0.9
6.760e-03,0.14,0.0002,0.86
6.764e-03,0.14,0.0008,0.9
6.768e-03,0.144,0.0006,0.9
6.772e-03,0.136,0.0006,0.92
6.776e-03,0.136,0.0004,0.82
6.780e-03,0.136,0.0008,0.9
6.784e-03,0.144,0.0016,0.9
6.788e-03,0.144,0.0016,0.92
6.792e-03,0.144,0.0008,0.88
6.796e-03,0.144,0.0008,0.84
6.800e-03,0.14,0.0006,0.78
6.804e-03,0.136,0.0002,0.92
6.808e-03,0.152,0.0014,0.84
6.812e-03,0.144,0.0014,0.86
6.816e-03,0.14,0.0014,0.88
6.820e-03,0.14,0.001,0.84
6.824e-03,0.14,0.0002,0.92
6.828e-03,0.144,0.001,0.9
6.832e-03,0.136,0.0012,0.94
6.836e-03,0.152,0.0006,0.86
6.840e-03,0.14,0.0014,0.86
6.844e-03,0.144,0.0006,0.9
6.848e-03,0.132,0.0008,0.9
6.852e-03,0.144,0.0008,0.86
6.856e-03,0.152,0.0004,0.84
6.860e-03,0.14,0.0002,0.88
6.864e-03,0.136,0.0008,0.84
6.868e-03,0.144,0.0006,0.84
6.872e-03,0.148,0.0002,0.92
6.876e-03,0.144,0.0008,0.94
6.880e-03,0.152,0.001,0.92
6.884e-03,0.136,0.0004,0.88
6.888e-03,0.144,0.0008,0.88
6.892e-03,0.14,0.0006,0.84
6.896e-03,0.136,0.0008,0.88
6.900e-03,0.136,0.001,0.86
6.904e-03,0.144,0.0008,0.84
6.908e-03,0.14,0.0014,0.88
6.912e-03,0.148,0.0004,0.84
6.916e-03,0.14,0.0006,0.92
6.920e-03,0.144,0.0012,0.86
6.924e-03,0.148,0.0008,0.82
6.928e-03,0.152,0.0006,0.82
6.932e-03,0.144,0.0008,0.9
6.936e-03,0.148,0.0004,0.9
6.940e-03,0.152,0.0008,0.9
6.944e-03,0.144,-2.84217e-18,0.94
6.948e-03,0.136,0.0006,0.88
6.952e-03,0.14,0.0014,0.92
6.956e-03,0.148,0.0012,0.82
6.960e-03,0.14,0.0008,0.86
6.964e-03,0.148,0.0006,0.88
6.968e-03,0.144,0.0008,0.88
6.972e-03,0.152,0.0006,0.8
6.976e-03,0.14,0.0008,0.82
6.980e-03,0.14,0.0008,0.88
6.984e-03,0.152,0.0012,0.92
6.988e-03,0.132,0.0008,0.88
6.992e-03,0.14,0.0008,0.86
6.996e-03,0.152,0.0002,0.86
7.000e-03,0.144,0.0006,0.88
7.004e-03,0.148,0.0012,0.84
7.008e-03,0.148,0.0006,0.96
7.012e-03,0.152,0.0006,0.84
7.016e-03,0.156,0.0008,0.86
7.020e-03,0.152,0.0008,0.84
7.024e-03,0.144,0.0004,0.9
7.028e-03,0.148,0.0006,0.86
7.032e-03,0.136,0.0006,0.82
7.036e-03,0.144,0.0016,0.94
7.040e-03,0.148,0.0014,0.86
7.044e-03,0.148,0.0014,0.84
7.048e-03,0.152,0.0018,0.84
7.052e-03,0.156,0.0008,0.86
7.056e-03,0.144,0.0012,0.9
7.060e-03,0.152,0.0008,0.9
7.064e-03,0.152,0.0008,0.86
7.068e-03,0.144,0.0016,0.84
7.072e-03,0.144,0.0012,0.84
7.076e-03,0.152,0.001,0.82
7.080e-03,0.16,0.0012,0.88
7.084e-03,0.144,0.0008,0.9
7.088e-03,0.14,0.0006,0.84
7.092e-03,0.152,0.0002,0.86
7.096e-03,0.156,0.0008,0.96
7.100e-03,0.152,0.0008,0.82
7.104e-03,0.148,0.0008,0.86
7.108e-03,0.14,0.0008,0.92
7.112e-03,0.144,0.0002,0.86
7.116e-03,0.144,0.0006,0.9
7.120e-03,0.152,0.0018,0.84
7.124e-03,0.152,0.0006,0.84
7.128e-03,0.152,0.0006,0.88
7.132e-03,0.152,0.0012,0.84
7.136e-03,0.144,0.0012,0.86
7.140e-03,0.152,0.0014,0.88
7.144e-03,0.152,0.0006,0.88
7.148e-03,0.148,0.0008,0.9
7.152e-03,0.148,0.0004,0.88
7.156e-03,0.148,0.0004,0.86
7.160e-03,0.152,0.0004,0.84
7.164e-03,0.156,0.0004,0.84
7.168e-03,0.14,0.0006,0.9
7.172e-03,0.148,0.001,0.88
7.176e-03,0.144,0.0008,0.8
7.180e-03,0.148,0.0008,0.88
7.184e-03,0.152,0.0008,0.84
7.188e-03,0.144,0.0006,0.92
7.192e-03,0.152,0.0006,0.88
7.196e-03,0.152,0.0002,0.9
7.200e-03,0.148,0.0012,0.9
7.204e-03,0.14,0.0006,0.88
7.208e-03,0.144,0.0006,0.88
7.212e-03,0.144,0.0006,0.88
7.216e-03,0.148,0.0006,0.88
7.220e-03,0.148,0.0014,0.88
7.224e-03,0.148,0.0006,0.9
7.228e-03,0.148,0.0002,0.82
7.232e-03,0.148,0.0004,0.88
7.236e-03,0.152,0.0016,0.9
7.240e-03,0.148,0.001,0.9
7.244e-03,0.148,0.0006,0.86
7.248e-03,0.148,0.0008,0.84
7.252e-03,0.152,0.0008,0.84
7.256e-03,0.148,0.0004,0.86
7.260e-03,0.148,0.0004,0.84
7.264e-03,0.144,0.0004,0.9
7.268e-03,0.148,0.001,0.86
7.272e-03,0.152,0.0004,0.84
7.276e-03,0.148,0.0012,0.84
7.280e-03,0.156,0.0004,0.86
7.284e-03,0.152,0.0004,0.92
7.288e-03,0.156,0.0008,0.92
7.292e-03,0.148,0.0002,0.86
7.296e-03,0.148,0.0004,0.86
7.300e-03,0.148,0.0018,0.84
7.304e-03,0.156,0.0012,0.86
7.308e-03,0.152,0.001,0.9
7.312e-03,0.156,0.0014,0.86
7.316e-03,0.152,0.001,0.9
7.320e-03,0.152,0.0012,0.84
7.324e-03,0.156,0.0008,0.9
7.328e-03,0.152,0.0004,0.88
7.332e-03,0.152,-2.84217e-18,0.88
7.336e-03,0.148,0.0006,0.82
7.340e-03,0.156,0.0006,0.94
7.344e-03,0.156,0.0008,0.88
7.348e-03,0.156,0.001,0.84
7.352e-03,0.152,0.0008,0.9
7.356e-03,0.144,0.0002,0.92
7.360e-03,0.148,0.0008,0.86
7.364e-03,0.152,0.0004,0.84
7.368e-03,0.164,0.0012,0.84
7.372e-03,0.152,0.0008,0.86
7.376e-03,0.152,0.0008,0.84
7.380e-03,0.152,0.0012,0.9
7.384e-03,0.152,0.0008,0.84
7.388e-03,0.16,0.0012,0.88
7.392e-03,0.152,0.0004,0.8
7.396e-03,0.152,0.0012,0.92
7.400e-03,0.156,0.0006,0.84
7.404e-03,0.148,0.001,0.92
7.408e-03,0.144,0.0006,0.86
7.412e-03,0.152,0.0004,0.96
7.416e-03,0.152,0.0008,0.94
7.420e-03,0.156,0.0004,0.9
7.424e-03,0.152,0.0002,0.86
7.428e-03,0.148,0.0006,0.88
7.432e-03,0.156,-2.84217e-18,0.84
7.436e-03,0.148,0.0008,0.88
7.440e-03,0.156,0.0004,0.86
7.444e-03,0.156,0.0008,0.84
7.448e-03,0.152,0.0016,0.9
7.452e-03,0.152,0.0006,0.88
7.456e-03,0.156,0.0014,0.86
7.460e-03,0.144,0.0008,0.86
7.464e-03,0.152,0.0006,0.88
7.468e-03,0.152,0.0008,0.86
7.472e-03,0.16,0.0004,0.86
7.476e-03,0.156,0.0006,0.84
7.480e-03,0.148,0.0012,0.86
7.484e-03,0.152,0.0012,0.88
7.488e-03,0.156,0.0014,0.92
7.492e-03,0.156,0.0012,0.9
7.496e-03,0.16,0.0006,0.88
7.500e-03,0.16,0.0008,0.88
7.504e-03,0.152,0.0006,0.92
7.508e-03,0.148,0.0008,0.8
7.512e-03,0.152,0.001,0.9
7.516e-03,0.152,0.0006,0.84
7.520e-03,0.156,0.0008,0.88
7.524e-03,0.16,0.0008,0.82
7.528e-03,0.156,0.0008,0.86
7.532e-03,0.152,0.0008,0.86
7.536e-03,0.156,0.0006,0.88
7.540e-03,0.152,0.0012,0.9
7.544e-03,0.152,0.0012,0.92
7.548e-03,0.16,0.0008,0.88
7.552e-03,0.156,0.0006,0.88
7.556e-03,0.148,0.0004,0.9
7.560e-03,0.152,-0.0002,0.82
7.564e-03,0.164,0.0002,0.88
7.568e-03,0.16,0.0008,0.84
7.572e-03,0.168,0.0004,0.9
7.576e-03,0.152,0.0012,0.84
7.580e-03,0.152,0.0012,0.92
7.584e-03,0.156,0.0008,0.9
7.588e-03,0.168,0.0012,0.86
7.592e-03,0.152,0.0006,0.88
7.596e-03,0.152,0.0002,0.9
7.600e-03,0.148,0.0006,0.82
7.604e-03,0.144,0.0014,0.88
7.608e-03,0.156,0.0014,0.88
7.612e-03,0.156,0.0006,0.84
7.616e-03,0.16,0.0014,0.86
7.620e-03,0.164,0.0012,0.92
7.624e-03,0.168,0.0012,0.82
7.628e-03,0.148,0.0014,0.9
7.632e-03,0.152,0.0018,0.86
7.636e-03,0.16,0.0004,0.88
7.640e-03,0.164,0.0012,0.88
7.644e-03,0.148,0.0008,0.8
7.648e-03,0.152,0.001,0.88
7.652e-03,0.16,0.0008,0.9
7.656e-03,0.156,0.0008,0.92
7.660e-03,0.168,0.0006,0.84
7.664e-03,0.152,0.0012,0.9
7.668e-03,0.156,0.0008,0.9
7.672e-03,0.16,0.0002,0.92
7.676e-03,0.164,-0.0002,0.84
7.680e-03,0.16,0.0006,0.8
7.684e-03,0.152,0.0008,0.88
7.688e-03,0.148,0.001,0.82
7.692e-03,0.164,0.001,0.88
7.696e-03,0.156,0.0002,0.88
7.700e-03,0.156,0.0012,0.86
7.704e-03,0.156,0.0006,0.9
7.708e-03,0.152,0.0008,0.9
7.712e-03,0.152,0.0008,0.88
7.716e-03,0.16,0.0008,0.9
7.720e-03,0.168,0.0006,0.84
7.724e-03,0.156,0.0006,0.84
7.728e-03,0.156,0.0008,0.9
7.732e-03,0.164,0.0002,0.78
7.736e-03,0.164,0.0008,0.82
7.740e-03,0.16,0.0008,0.86
7.744e-03,0.16,0.001,0.9
7.748e-03,0.168,0.0008,0.84
7.752e-03,0.16,0.0008,0.86
7.756e-03,0.164,0.0012,0.9
7.760e-03,0.16,0.0014,0.9
7.764e-03,0.16,0.0006,0.82
7.768e-03,0.16,0.0004,0.92
7.772e-03,0.156,0.0014,0.84
7.776e-03,0.152,0.0008,0.86
7.780e-03,0.164,0.0006,0.88
7.784e-03,0.16,0.0008,0.8
7.788e-03,0.164,0.0014,0.8
7.792e-03,0.164,0.0002,0.86
7.796e-03,0.16,0.001,0.84
7.800e-03,0.172,0.001,0.88
7.804e-03,0.16,0.0008,0.88
7.808e-03,0.16,-2.84217e-18,0.88
7.812e-03,0.168,0.0014,0.82
7.816e-03,0.16,0.0004,0.88
7.820e-03,0.172,0.0002,0.86
7.824e-03,0.156,0.0012,0.86
7.828e-03,0.16,0.0014,0.84
7.832e-03,0.164,0.0014,0.84
7.836e-03,0.152,0.0008,0.94
7.840e-03,0.16,0.0006,0.88
7.844e-03,0.168,0.0008,0.86
7.848e-03,0.164,0.001,0.86
7.852e-03,0.168,0.0016,0.9
7.856e-03,0.164,0.001,0.92
7.860e-03,0.164,0.001,0.94
7.864e-03,0.156,0.0004,0.92
7.868e-03,0.172,0.0006,0.88
7.872e-03,0.176,0.0004,0.84
7.876e-03,0.164,0.0004,0.88
7.880e-03,0.152,0.001,0.94
7.884e-03,0.164,0.0006,0.96
7.888e-03,0.168,0.0008,0.88
7.892e-03,0.16,-2.84217e-18,0.84
7.896e-03,0.164,0.0008,0.88
7.900e-03,0.168,0.0006,0.88
7.904e-03,0.168,0.0008,0.84
7.908e-03,0.16,0.0006,0.94
7.912e-03,0.16,0.0008,0.88
7.916e-03,0.16,0.0008,0.9
7.920e-03,0.164,0.0006,0.88
7.924e-03,0.168,0.0006,0.84
7.928e-03,0.16,0.0008,0.88
7.932e-03,0.156,0.0004,0.88
7.936e-03,0.156,0.0014,0.82
7.940e-03,0.156,0.0006,0.9
7.944e-03,0.168,0.0004,0.86
7.948e-03,0.156,0.0008,0.86
7.952e-03,0.168,0.0018,0.84
7.956e-03,0.168,0.0006,0.9
7.960e-03,0.164,0.0006,0.9
7.964e-03,0.16,0.0008,0.88
7.968e-03,0.168,0.0008,0.9
7.972e-03,0.16,0.0008,0.9
7.976e-03,0.172,0.0008,0.82
7.980e-03,0.16,-2.84217e-18,0.9
7.984e-03,0.168,0.0008,0.9
7.988e-03,0.156,0.0002,0.92
7.992e-03,0.164,0.0008,0.88
7.996e-03,0.164,0.0014,0.84
8.000e-03,0.152,0.0006,0.96
8.004e-03,0.156,0.0006,0.86
8.008e-03,0.164,0.0006,0.86
8.012e-03,0.156,0.0004,0.88
8.016e-03,0.16,0.0008,0.84
8.020e-03,0.152,0.0002,0.86
8.024e-03,0.164,0.0004,0.9
8.028e-03,0.164,0.0004,0.88
8.032e-03,0.168,-2.84217e-18,0.8
8.036e-03,0.168,0.0004,0.88
8.040e-03,0.168,0.0004,0.84
8.044e-03,0.172,0.0016,0.88
8.048e-03,0.168,0.001,0.9
8.052e-03,0.16,0.0008,0.86
8.056e-03,0.172,0.0008,0.9
8.060e-03,0.168,0.001,0.88
8.064e-03,0.164,0.0002,0.92
8.068e-03,0.164,0.0004,0.86
8.072e-03,0.16,0.0004,0.9
8.076e-03,0.168,0.001,0.88
8.080e-03,0.172,0.0002,0.92
8.084e-03,0.168,0.0008,0.9
8.088e-03,0.152,0.0004,0.92
8.092e-03,0.164,0.0004,0.9
8.096e-03,0.168,0.0008,0.84
